"","SiteID","ID","RecordID","Time","Ratio","Ratio_LESA","Ratio_WESA","CountNum","Count","counts.cleaned","WESA_PEEPS"
"3904","SDNY","SDNY2014720_W4","SDNY2014720","14:05","","","","4","83.0",83,"Peeps"
"3905","SDNY","SDNY2014720_W5","SDNY2014720","14:30","","","","5","147.0",147,"Peeps"
"3906","SDNY","SDNY2014720_W6","SDNY2014720","15:00","","","","6","180.0",180,"Peeps"
"3907","SDNY","SDNY2014720_W7","SDNY2014720","15:25","","","","7","278.0",278,"Peeps"
"3908","SDNY","SDNY2014720_W8","SDNY2014720","16:00","","","","8","89.0",89,"Peeps"
"3909","SDNY","SDNY2014815_W1","SDNY2014815","14:10","","","","1","144.0",144,"Peeps"
"3910","SDNY","SDNY2014815_W2","SDNY2014815","14:25","","","","2","416.0",416,"Peeps"
"3911","SDNY","SDNY2014815_W3","SDNY2014815","14:35","","","","3","685.0",685,"Peeps"
"3912","SDNY","SDNY2014815_W4","SDNY2014815","14:45","","","","4","732.0",732,"Peeps"
"3913","SDNY","SDNY2014815_W5","SDNY2014815","15:10","","","","5","638.0",638,"Peeps"
"3914","SDNY","SDNY2014815_W6","SDNY2014815","15:25","","","","6","500.0",500,"Peeps"
"3915","SDNY","SDNY2014815_W7","SDNY2014815","15:43","","","","7","630.0",630,"Peeps"
"3916","SDNY","SDNY2014815_W8","SDNY2014815","16:10","","","","8","754.0",754,"Peeps"
"3917","SDNY","SDNY2014815_W9","SDNY2014815","16:30","","","","9","730.0",730,"Peeps"
"3918","SDNY","SDNY2014816_W1","SDNY2014816","15:00","","24","112","1","617.0",617,"Peeps"
"3919","SDNY","SDNY2014816_W10","SDNY2014816","17:15","","24","112","10","128.0",128,"Peeps"
"3920","SDNY","SDNY2014816_W11","SDNY2014816","17:45","","24","112","11","112.0",112,"WESA"
"3921","SDNY","SDNY2014816_W2","SDNY2014816","15:15","","24","112","2","617.0",617,"Peeps"
"3922","SDNY","SDNY2014816_W3","SDNY2014816","15:30","","24","112","3","617.0",617,"Peeps"
"3923","SDNY","SDNY2014816_W4","SDNY2014816","15:45","","24","112","4","548.0",548,"Peeps"
"3924","SDNY","SDNY2014816_W5","SDNY2014816","16:00","","24","112","5","459.0",459,"Peeps"
"3925","SDNY","SDNY2014816_W6","SDNY2014816","16:15","","24","112","6","432.0",432,"Peeps"
"3926","SDNY","SDNY2014816_W7","SDNY2014816","16:30","","24","112","7","431.0",431,"Peeps"
"3927","SDNY","SDNY2014816_W8","SDNY2014816","16:45","","24","112","8","395.0",395,"Peeps"
"3928","SDNY","SDNY2014816_W9","SDNY2014816","17:00","","24","112","9","384.0",384,"Peeps"
"3929","SDNY","SDNY2015717_W1","SDNY2015717","14:05","","11.0","69.0","1","111",111,"Peeps"
"3930","SDNY","SDNY2015717_W10","SDNY2015717","16:15","","11.0","69.0","10","102",102,"Peeps"
"3931","SDNY","SDNY2015717_W11","SDNY2015717","16:30","","11.0","69.0","11","139",139,"Peeps"
"3932","SDNY","SDNY2015717_W2","SDNY2015717","14:15","","11.0","69.0","2","97",97,"Peeps"
"3933","SDNY","SDNY2015717_W3","SDNY2015717","14:30","","11.0","69.0","3","97",97,"Peeps"
"3934","SDNY","SDNY2015717_W4","SDNY2015717","14:45","","11.0","69.0","4","97",97,"Peeps"
"3935","SDNY","SDNY2015717_W5","SDNY2015717","15:00","","11.0","69.0","5","108",108,"Peeps"
"3936","SDNY","SDNY2015717_W6","SDNY2015717","15:15","","11.0","69.0","6","91",91,"Peeps"
"3937","SDNY","SDNY2015717_W7","SDNY2015717","15:30","","11.0","69.0","7","103",103,"Peeps"
"3938","SDNY","SDNY2015717_W8","SDNY2015717","15:45","","11.0","69.0","8","98",98,"Peeps"
"3939","SDNY","SDNY2015717_W9","SDNY2015717","16:00","","11.0","69.0","9","101",101,"Peeps"
"3940","SDNY","SDNY2015718_W1","SDNY2015718","14:00","","","","1","0",0,""
"3941","SDNY","SDNY2015718_W10","SDNY2015718","16:15","","","","10","0",0,""
"3942","SDNY","SDNY2015718_W11","SDNY2015718","16:30","","","","11","0",0,""
"3943","SDNY","SDNY2015718_W2","SDNY2015718","14:15","","","","2","0",0,""
"3944","SDNY","SDNY2015718_W3","SDNY2015718","14:30","","","","3","0",0,""
"3945","SDNY","SDNY2015718_W4","SDNY2015718","14:45","","","","4","0",0,""
"3946","SDNY","SDNY2015718_W5","SDNY2015718","15:00","","","","5","0",0,""
"3947","SDNY","SDNY2015718_W6","SDNY2015718","15:15","","","","6","2",2,"WESA"
"3948","SDNY","SDNY2015718_W7","SDNY2015718","15:30","","","","7","0",0,""
"3949","SDNY","SDNY2015718_W8","SDNY2015718","15:45","","","","8","0",0,""
"3950","SDNY","SDNY2015718_W9","SDNY2015718","16:00","","","","9","0",0,""
"3951","SDNY","SDNY2015719_W1","SDNY2015719","14:30","","1.0","12.0","1","4",4,"Peeps"
"3952","SDNY","SDNY2015719_W10","SDNY2015719","16:45","","1.0","12.0","10","0",0,""
"3953","SDNY","SDNY2015719_W11","SDNY2015719","17:00","","1.0","12.0","11","12",12,"Peeps"
"3954","SDNY","SDNY2015719_W2","SDNY2015719","14:45","","1.0","12.0","2","0",0,"Peeps"
"3955","SDNY","SDNY2015719_W3","SDNY2015719","15:00","","1.0","12.0","3","2",2,"Peeps"
"3956","SDNY","SDNY2015719_W4","SDNY2015719","15:15","","1.0","12.0","4","0",0,""
"3957","SDNY","SDNY2015719_W5","SDNY2015719","15:30","","1.0","12.0","5","0",0,""
"3958","SDNY","SDNY2015719_W6","SDNY2015719","15:45","","1.0","12.0","6","0",0,""
"3959","SDNY","SDNY2015719_W7","SDNY2015719","16:00","","1.0","12.0","7","0",0,""
"3960","SDNY","SDNY2015719_W8","SDNY2015719","16:15","","1.0","12.0","8","0",0,""
"3961","SDNY","SDNY2015719_W9","SDNY2015719","16:30","","1.0","12.0","9","0",0,""
"3962","SDNY","SDNY2015815_W1","SDNY2015815","13:00","","1.0","2.233333333","1","250",250,"Peeps"
"3963","SDNY","SDNY2015815_W10","SDNY2015815","15:15","","1.0","2.233333333","10","0",0,"WESA"
"3964","SDNY","SDNY2015815_W11","SDNY2015815","15:30","","1.0","2.233333333","11","0",0,"WESA"
"3965","SDNY","SDNY2015815_W2","SDNY2015815","13:15","","1.0","2.233333333","2","200",200,"Peeps"
"3966","SDNY","SDNY2015815_W3","SDNY2015815","13:30","","1.0","2.233333333","3","150",150,"Peeps"
"3967","SDNY","SDNY2015815_W4","SDNY2015815","13:45","","1.0","2.233333333","4","250",250,"Peeps"
"3968","SDNY","SDNY2015815_W5","SDNY2015815","14:00","","1.0","2.233333333","5","2",2,"WESA"
"3969","SDNY","SDNY2015815_W6","SDNY2015815","14:15","","1.0","2.233333333","6","8",8,"WESA"
"3970","SDNY","SDNY2015815_W7","SDNY2015815","14:30","","1.0","2.233333333","7","36",36,"Peeps"
"3971","SDNY","SDNY2015815_W8","SDNY2015815","14:45","","1.0","2.233333333","8","27",27,"WESA"
"3972","SDNY","SDNY2015815_W9","SDNY2015815","15:00","","1.0","2.233333333","9","30",30,"WESA"
"3973","SDNY","SDNY2015816_W1","SDNY2015816","13:30","","250.0","410.0","1","350",350,"Peeps"
"3974","SDNY","SDNY2015816_W10","SDNY2015816","15:45","","250.0","410.0","10","400",400,"Peeps"
"3975","SDNY","SDNY2015816_W11","SDNY2015816","16:00","","250.0","410.0","11","400",400,"Peeps"
"3976","SDNY","SDNY2015816_W2","SDNY2015816","13:45","","250.0","410.0","2","520",520,"Peeps"
"3977","SDNY","SDNY2015816_W3","SDNY2015816","14:00","","250.0","410.0","3","615",615,"Peeps"
"3978","SDNY","SDNY2015816_W4","SDNY2015816","14:15","","250.0","410.0","4","680",680,"Peeps"
"3979","SDNY","SDNY2015816_W5","SDNY2015816","14:30","","250.0","410.0","5","500",500,"Peeps"
"3980","SDNY","SDNY2015816_W6","SDNY2015816","14:45","","250.0","410.0","6","400",400,"Peeps"
"3981","SDNY","SDNY2015816_W7","SDNY2015816","15:00","","250.0","410.0","7","400",400,"Peeps"
"3982","SDNY","SDNY2015816_W8","SDNY2015816","15:15","","250.0","410.0","8","450",450,"Peeps"
"3983","SDNY","SDNY2015816_W9","SDNY2015816","15:30","","250.0","410.0","9","450",450,"Peeps"
"3984","SHPO","SHPO2013720_W1","SHPO2013720","1000","","","","1","0",0,""
"3985","SHPO","SHPO2013720_W10","SHPO2013720","","","","","10","",0,""
"3986","SHPO","SHPO2013720_W11","SHPO2013720","","","","","11","",0,""
"3987","SHPO","SHPO2013720_W2","SHPO2013720","1215","","","","2","0",0,""
"3988","SHPO","SHPO2013720_W3","SHPO2013720","","","","","3","",0,""
"3989","SHPO","SHPO2013720_W4","SHPO2013720","","","","","4","",0,""
"3990","SHPO","SHPO2013720_W5","SHPO2013720","","","","","5","",0,""
"3991","SHPO","SHPO2013720_W6","SHPO2013720","","","","","6","",0,""
"3992","SHPO","SHPO2013720_W7","SHPO2013720","","","","","7","",0,""
"3993","SHPO","SHPO2013720_W8","SHPO2013720","","","","","8","",0,""
"3994","SHPO","SHPO2013720_W9","SHPO2013720","","","","","9","",0,""
"3995","SHPO","SHPO2013721_W1","SHPO2013721","1100","","","","1","0",0,""
"3996","SHPO","SHPO2013721_W10","SHPO2013721","","","","","10","",0,""
"3997","SHPO","SHPO2013721_W11","SHPO2013721","","","","","11","",0,""
"3998","SHPO","SHPO2013721_W2","SHPO2013721","1330","","","","2","0",0,""
"3999","SHPO","SHPO2013721_W3","SHPO2013721","","","","","3","",0,""
"4000","SHPO","SHPO2013721_W4","SHPO2013721","","","","","4","",0,""
"4001","SHPO","SHPO2013721_W5","SHPO2013721","","","","","5","",0,""
"4002","SHPO","SHPO2013721_W6","SHPO2013721","","","","","6","",0,""
"4003","SHPO","SHPO2013721_W7","SHPO2013721","","","","","7","",0,""
"4004","SHPO","SHPO2013721_W8","SHPO2013721","","","","","8","",0,""
"4005","SHPO","SHPO2013721_W9","SHPO2013721","","","","","9","",0,""
"4006","SHPO","SHPO2013722_W1","SHPO2013722","1200","","","","1","0",0,""
"4007","SHPO","SHPO2013722_W10","SHPO2013722","","","","","10","",0,""
"4008","SHPO","SHPO2013722_W11","SHPO2013722","","","","","11","",0,""
"4009","SHPO","SHPO2013722_W2","SHPO2013722","1430","","","","2","0",0,""
"4010","SHPO","SHPO2013722_W3","SHPO2013722","","","","","3","",0,""
"4011","SHPO","SHPO2013722_W4","SHPO2013722","","","","","4","",0,""
"4012","SHPO","SHPO2013722_W5","SHPO2013722","","","","","5","",0,""
"4013","SHPO","SHPO2013722_W6","SHPO2013722","","","","","6","",0,""
"4014","SHPO","SHPO2013722_W7","SHPO2013722","","","","","7","",0,""
"4015","SHPO","SHPO2013722_W8","SHPO2013722","","","","","8","",0,""
"4016","SHPO","SHPO2013722_W9","SHPO2013722","","","","","9","",0,""
"4017","SHPO","SHPO2013817_W1","SHPO2013817","","","","","1","",0,""
"4018","SHPO","SHPO2013817_W10","SHPO2013817","","","","","10","",0,""
"4019","SHPO","SHPO2013817_W11","SHPO2013817","","","","","11","",0,""
"4020","SHPO","SHPO2013817_W2","SHPO2013817","","","","","2","",0,""
"4021","SHPO","SHPO2013817_W3","SHPO2013817","","","","","3","",0,""
"4022","SHPO","SHPO2013817_W4","SHPO2013817","","","","","4","",0,""
"4023","SHPO","SHPO2013817_W5","SHPO2013817","","","","","5","",0,""
"4024","SHPO","SHPO2013817_W6","SHPO2013817","","","","","6","",0,""
"4025","SHPO","SHPO2013817_W7","SHPO2013817","","","","","7","",0,""
"4026","SHPO","SHPO2013817_W8","SHPO2013817","","","","","8","",0,""
"4027","SHPO","SHPO2013817_W9","SHPO2013817","","","","","9","",0,""
"4028","SHPO","SHPO2013818_W1","SHPO2013818","","","","","1","",0,""
"4029","SHPO","SHPO2013818_W10","SHPO2013818","","","","","10","",0,""
"4030","SHPO","SHPO2013818_W11","SHPO2013818","","","","","11","",0,""
"4031","SHPO","SHPO2013818_W2","SHPO2013818","","","","","2","",0,""
"4032","SHPO","SHPO2013818_W3","SHPO2013818","","","","","3","",0,""
"4033","SHPO","SHPO2013818_W4","SHPO2013818","","","","","4","",0,""
"4034","SHPO","SHPO2013818_W5","SHPO2013818","","","","","5","",0,""
"4035","SHPO","SHPO2013818_W6","SHPO2013818","","","","","6","",0,""
"4036","SHPO","SHPO2013818_W7","SHPO2013818","","","","","7","",0,""
"4037","SHPO","SHPO2013818_W8","SHPO2013818","","","","","8","",0,""
"4038","SHPO","SHPO2013818_W9","SHPO2013818","","","","","9","",0,""
"4039","SHPO","SHPO2013819_W1","SHPO2013819","","","","","1","",0,""
"4040","SHPO","SHPO2013819_W10","SHPO2013819","","","","","10","",0,""
"4041","SHPO","SHPO2013819_W11","SHPO2013819","","","","","11","",0,""
"4042","SHPO","SHPO2013819_W2","SHPO2013819","","","","","2","",0,""
"4043","SHPO","SHPO2013819_W3","SHPO2013819","","","","","3","",0,""
"4044","SHPO","SHPO2013819_W4","SHPO2013819","","","","","4","",0,""
"4045","SHPO","SHPO2013819_W5","SHPO2013819","","","","","5","",0,""
"4046","SHPO","SHPO2013819_W6","SHPO2013819","","","","","6","",0,""
"4047","SHPO","SHPO2013819_W7","SHPO2013819","","","","","7","",0,""
"4048","SHPO","SHPO2013819_W8","SHPO2013819","","","","","8","",0,""
"4049","SHPO","SHPO2013819_W9","SHPO2013819","","","","","9","",0,""
"4050","SHPO","SHPO2015718_W1","SHPO2015718","","0 WESA; 0 LESA","","","1","",0,""
"4051","SHPO","SHPO2015718_W10","SHPO2015718","","0 WESA; 0 LESA","","","10","",0,""
"4052","SHPO","SHPO2015718_W11","SHPO2015718","","0 WESA; 0 LESA","","","11","",0,""
"4053","SHPO","SHPO2015718_W2","SHPO2015718","","0 WESA; 0 LESA","","","2","",0,""
"4054","SHPO","SHPO2015718_W3","SHPO2015718","","0 WESA; 0 LESA","","","3","",0,""
"4055","SHPO","SHPO2015718_W4","SHPO2015718","","0 WESA; 0 LESA","","","4","",0,""
"4056","SHPO","SHPO2015718_W5","SHPO2015718","","0 WESA; 0 LESA","","","5","",0,""
"4057","SHPO","SHPO2015718_W6","SHPO2015718","","0 WESA; 0 LESA","","","6","",0,""
"4058","SHPO","SHPO2015718_W7","SHPO2015718","","0 WESA; 0 LESA","","","7","",0,""
"4059","SHPO","SHPO2015718_W8","SHPO2015718","","0 WESA; 0 LESA","","","8","",0,""
"4060","SHPO","SHPO2015718_W9","SHPO2015718","","0 WESA; 0 LESA","","","9","",0,""
"4061","SHPO","SHPO2015719_W1","SHPO2015719","16:30","","","","1","0",0,""
"4062","SHPO","SHPO2015719_W10","SHPO2015719","18:45","","","","10","0",0,""
"4063","SHPO","SHPO2015719_W2","SHPO2015719","16:45","","","","2","0",0,""
"4064","SHPO","SHPO2015719_W3","SHPO2015719","17:00","","","","3","0",0,""
"4065","SHPO","SHPO2015719_W4","SHPO2015719","17:15","","","","4","0",0,""
"4066","SHPO","SHPO2015719_W5","SHPO2015719","17:30","","","","5","0",0,""
"4067","SHPO","SHPO2015719_W6","SHPO2015719","17:45","","","","6","0",0,""
"4068","SHPO","SHPO2015719_W7","SHPO2015719","18:00","","","","7","0",0,""
"4069","SHPO","SHPO2015719_W8","SHPO2015719","18:15","","","","8","0",0,""
"4070","SHPO","SHPO2015719_W9","SHPO2015719","18:30","","","","9","0",0,""
"4071","SHPO","SHPO2015816_W1","SHPO2015816","","0WESA; 0 LESA","","","1","",0,""
"4072","SHPO","SHPO2015816_W10","SHPO2015816","","0WESA; 0 LESA","","","10","",0,""
"4073","SHPO","SHPO2015816_W11","SHPO2015816","","0WESA; 0 LESA","","","11","",0,""
"4074","SHPO","SHPO2015816_W2","SHPO2015816","","0WESA; 0 LESA","","","2","",0,""
"4075","SHPO","SHPO2015816_W3","SHPO2015816","","0WESA; 0 LESA","","","3","",0,""
"4076","SHPO","SHPO2015816_W4","SHPO2015816","","0WESA; 0 LESA","","","4","",0,""
"4077","SHPO","SHPO2015816_W5","SHPO2015816","","0WESA; 0 LESA","","","5","",0,""
"4078","SHPO","SHPO2015816_W6","SHPO2015816","","0WESA; 0 LESA","","","6","",0,""
"4079","SHPO","SHPO2015816_W7","SHPO2015816","","0WESA; 0 LESA","","","7","",0,""
"4080","SHPO","SHPO2015816_W8","SHPO2015816","","0WESA; 0 LESA","","","8","",0,""
"4081","SHPO","SHPO2015816_W9","SHPO2015816","","0WESA; 0 LESA","","","9","",0,""
"4082","SJEN","SJEN2013719_W1","SJEN2013719","'18:45","","","","1","92",92,""
"4083","SJEN","SJEN2013719_W10","SJEN2013719","","","","","10","",0,""
"4084","SJEN","SJEN2013719_W11","SJEN2013719","","","","","11","",0,""
"4085","SJEN","SJEN2013719_W2","SJEN2013719","","","","","2","",0,""
"4086","SJEN","SJEN2013719_W3","SJEN2013719","'19:15","","","","3","138",138,""
"4087","SJEN","SJEN2013719_W4","SJEN2013719","'19:30","","","","4","137",137,""
"4088","SJEN","SJEN2013719_W5","SJEN2013719","","","","","5","",0,""
"4089","SJEN","SJEN2013719_W6","SJEN2013719","'20:00","","","","6","69",69,""
"4090","SJEN","SJEN2013719_W7","SJEN2013719","","","","","7","",0,""
"4091","SJEN","SJEN2013719_W8","SJEN2013719","","","","","8","",0,""
"4092","SJEN","SJEN2013719_W9","SJEN2013719","","","","","9","",0,""
"4093","SJEN","SJEN2013720_W1","SJEN2013720","","","","","1","",0,""
"4094","SJEN","SJEN2013720_W10","SJEN2013720","","","","","10","",0,""
"4095","SJEN","SJEN2013720_W11","SJEN2013720","","","","","11","",0,""
"4096","SJEN","SJEN2013720_W2","SJEN2013720","","","","","2","",0,""
"4097","SJEN","SJEN2013720_W3","SJEN2013720","","","","","3","",0,""
"4098","SJEN","SJEN2013720_W4","SJEN2013720","","","","","4","",0,""
"4099","SJEN","SJEN2013720_W5","SJEN2013720","","","","","5","",0,""
"4100","SJEN","SJEN2013720_W6","SJEN2013720","","","","","6","",0,""
"4101","SJEN","SJEN2013720_W7","SJEN2013720","","","","","7","",0,""
"4102","SJEN","SJEN2013720_W8","SJEN2013720","","","","","8","",0,""
"4103","SJEN","SJEN2013720_W9","SJEN2013720","","","","","9","",0,""
"4104","SJEN","SJEN2013721_W1","SJEN2013721","","","","","1","",0,""
"4105","SJEN","SJEN2013721_W10","SJEN2013721","","","","","10","",0,""
"4106","SJEN","SJEN2013721_W11","SJEN2013721","","","","","11","",0,""
"4107","SJEN","SJEN2013721_W2","SJEN2013721","","","","","2","",0,""
"4108","SJEN","SJEN2013721_W3","SJEN2013721","","","","","3","",0,""
"4109","SJEN","SJEN2013721_W4","SJEN2013721","","","","","4","",0,""
"4110","SJEN","SJEN2013721_W5","SJEN2013721","","","","","5","",0,""
"4111","SJEN","SJEN2013721_W6","SJEN2013721","","","","","6","",0,""
"4112","SJEN","SJEN2013721_W7","SJEN2013721","","","","","7","",0,""
"4113","SJEN","SJEN2013721_W8","SJEN2013721","","","","","8","",0,""
"4114","SJEN","SJEN2013721_W9","SJEN2013721","","","","","9","",0,""
"4115","SJEN","SJEN2013817_W1","SJEN2013817","'9:00","","","","1","70",70,""
"4116","SJEN","SJEN2013817_W10","SJEN2013817","'11:15","","","","10","920",920,""
"4117","SJEN","SJEN2013817_W11","SJEN2013817","'11:30","","","","11","990",990,""
"4118","SJEN","SJEN2013817_W2","SJEN2013817","'9:15","","","","2","4",4,""
"4119","SJEN","SJEN2013817_W3","SJEN2013817","'9:30","","","","3","42",42,""
"4120","SJEN","SJEN2013817_W4","SJEN2013817","'9:45","","","","4","11",11,""
"4121","SJEN","SJEN2013817_W5","SJEN2013817","'10:00","","","","5","75",75,""
"4122","SJEN","SJEN2013817_W6","SJEN2013817","'10:15","","","","6","61",61,""
"4123","SJEN","SJEN2013817_W7","SJEN2013817","'10:30","","","","7","346",346,""
"4124","SJEN","SJEN2013817_W8","SJEN2013817","'10:45","","","","8","760",760,""
"4125","SJEN","SJEN2013817_W9","SJEN2013817","'11:00","","","","9","920",920,""
"4126","SJEN","SJEN2013818_W1","SJEN2013818","'10:00","","","","1","50",50,""
"4127","SJEN","SJEN2013818_W10","SJEN2013818","'12:15","","","","10","0",0,""
"4128","SJEN","SJEN2013818_W11","SJEN2013818","'12:30","","","","11","0",0,""
"4129","SJEN","SJEN2013818_W2","SJEN2013818","'10:15","","","","2","14",14,""
"4130","SJEN","SJEN2013818_W3","SJEN2013818","'10:30","","","","3","56",56,""
"4131","SJEN","SJEN2013818_W4","SJEN2013818","'10:45","","","","4","68",68,""
"4132","SJEN","SJEN2013818_W5","SJEN2013818","'11:00","","","","5","126",126,""
"4133","SJEN","SJEN2013818_W6","SJEN2013818","'11:15","","","","6","330",330,""
"4134","SJEN","SJEN2013818_W7","SJEN2013818","'11:30","","","","7","140",140,""
"4135","SJEN","SJEN2013818_W8","SJEN2013818","'11:45","","","","8","0",0,""
"4136","SJEN","SJEN2013818_W9","SJEN2013818","'12:00","","","","9","0",0,""
"4137","SJEN","SJEN2013819_W1","SJEN2013819","'10:00","","","","1","54",54,""
"4138","SJEN","SJEN2013819_W10","SJEN2013819","'12:15","","","","10","",0,""
"4139","SJEN","SJEN2013819_W11","SJEN2013819","'12:30","","","","11","",0,""
"4140","SJEN","SJEN2013819_W2","SJEN2013819","'10:15","","","","2","28",28,""
"4141","SJEN","SJEN2013819_W3","SJEN2013819","'10:30","","","","3","36",36,""
"4142","SJEN","SJEN2013819_W4","SJEN2013819","'10:45","","","","4","103.5",103.5,""
"4143","SJEN","SJEN2013819_W5","SJEN2013819","'11:00","","","","5","0",0,""
"4144","SJEN","SJEN2013819_W6","SJEN2013819","'11:15","","","","6","68",68,""
"4145","SJEN","SJEN2013819_W7","SJEN2013819","'11:30","","","","7","36",36,""
"4146","SJEN","SJEN2013819_W8","SJEN2013819","'11:45","","","","8","84",84,""
"4147","SJEN","SJEN2013819_W9","SJEN2013819","'12:00","","","","9","14",14,""
"4148","SJEN","SJEN2014719_W1","SJEN2014719","","","","","1","",0,""
"4149","SJEN","SJEN2014719_W10","SJEN2014719","","","","","10","",0,""
"4150","SJEN","SJEN2014719_W11","SJEN2014719","","","","","11","",0,""
"4151","SJEN","SJEN2014719_W2","SJEN2014719","","","","","2","",0,""
"4152","SJEN","SJEN2014719_W3","SJEN2014719","","","","","3","",0,""
"4153","SJEN","SJEN2014719_W4","SJEN2014719","","","","","4","",0,""
"4154","SJEN","SJEN2014719_W5","SJEN2014719","","","","","5","",0,""
"4155","SJEN","SJEN2014719_W6","SJEN2014719","","","","","6","",0,""
"4156","SJEN","SJEN2014719_W7","SJEN2014719","","","","","7","",0,""
"4157","SJEN","SJEN2014719_W8","SJEN2014719","","","","","8","",0,""
"4158","SJEN","SJEN2014719_W9","SJEN2014719","","","","","9","",0,""
"4159","SJEN","SJEN2014720_W1","SJEN2014720","0.770833333","","","","1","18",18,"Peeps (Non species specific)"
"4160","SJEN","SJEN2014720_W10","SJEN2014720","","","","","10","",0,""
